Name,Symbol,Price,1h,24h,7d,24h Volume,Market Cap,Volume to Market Cap Ratio,Price Category
WOO,WOO,0.1738,0.6,0.1,12.5,13321359.0,323771165,0.041144365033248094,< $1
Celo,CELO,0.5754,0.6,0.9,8.2,27169086.0,321976069,0.08438231476141166,< $1
IoTeX,IOTX,0.03412,0.3,2.3,7.9,9813137.0,321568151,0.03051650783662341,< $1
WEMIX,WEMIX,0.7707,1.9,1.4,4.3,2095153.0,321220734,0.006522471242469672,< $1
Animecoin,ANIME,0.05692,1.2,0.9,,172452513.0,314974784,0.5475121240181563,< $1
Gas,GAS,4.83,0.7,1.9,3.2,5244467.0,314129687,0.016695228808476164,$1-$100
Peanut the Squirrel,PNUT,0.3131,1.1,1.5,30.5,99893668.0,313164906,0.3189810418923505,< $1
Horizen,ZEN,19.76,1.0,1.8,19.6,15254971.0,312816683,0.04876648794335563,$1-$100
Qtum,QTUM,2.96,0.8,0.1,8.2,10991350.0,312032925,0.03522496864713876,$1-$100
AI Rig Complex,ARC,0.3114,3.5,12.3,40.2,68834579.0,311289273,0.2211273724167167,< $1
UXLINK,UXLINK,0.9005,0.2,5.3,5.5,163292852.0,304947175,0.5354791432319385,< $1
Vana,VANA,9.9,0.8,0.7,4.8,10152561.0,304779974,0.03331111577560539,$1-$100
Ankr Network,ANKR,0.03036,0.9,0.5,10.5,15646245.0,303668167,0.05152415267814357,< $1
ZetaChain,ZETA,0.4747,0.7,1.8,13.3,12906802.0,301229527,0.04284706791044425,< $1
Bridged Ether (StarkGate),ETH,3313.82,0.0,0.8,1.5,1770051.0,300428311,0.005891758317011608,"$1,000-$10,000"
Memecoin,MEME,0.008148,0.9,0.7,15.0,35899845.0,300284539,0.11955275859207656,< $1
Bybit Staked SOL,BBSOL,269.16,0.4,0.2,5.4,3065165.0,299833187,0.010222901042638753,"$100-$1,000"
Siacoin,SC,0.005402,0.8,0.4,3.8,21895771.0,299556462,0.07309396984398887,< $1
Enjin Coin,ENJ,0.1649,0.4,0.3,13.1,19874768.0,296336125,0.06706832654979207,< $1
Osmosis,OSMO,0.418,0.2,0.2,5.6,6137019.0,295559446,0.020764076679180135,< $1
would,WOULD,0.2956,0.9,3.6,5.5,888396.0,295458922,0.0030068342292266267,< $1
Moca Network,MOCA,0.181,1.2,0.3,6.9,21871156.0,294917230,0.07416031949031937,< $1
Convex Finance,CVX,3.53,0.8,0.3,16.1,15527154.0,289366673,0.05365909570380968,$1-$100
Constellation,DAG,0.08089,0.2,1.7,27.9,1586962.0,288923617,0.005492669711386037,< $1
SATS (Ordinals),SATS,0.061369,0.4,3.3,14.5,19446645.0,287858365,0.06755629630565017,< $1
Polymesh,POLYX,0.2546,0.4,2.4,4.9,9770614.0,287136526,0.03402776420022578,< $1
EthereumPoW,ETHW,2.62,0.9,0.7,12.7,3739469.0,284094930,0.013162744579778316,$1-$100
Ravencoin,RVN,0.01904,0.4,2.0,8.0,5799023.0,280886622,0.020645422550597658,< $1
aelf,ELF,0.3795,0.2,0.2,6.3,10692196.0,280263962,0.03815044903989476,< $1
GMT,GMT,0.1055,0.8,2.2,12.4,67065368.0,278138135,0.2411225199306093,< $1
SKALE,SKL,0.05291,3.1,17.6,15.8,205280425.0,273892672,0.7494922135047118,< $1
Drift Protocol,DRIFT,0.9905,1.2,0.5,14.7,25613935.0,272427671,0.09402104751686549,< $1
BOOK OF MEME,BOME,0.003883,1.0,0.5,25.6,57262133.0,267963580,0.2136937153922186,< $1
Plume,PLUME,0.1337,5.7,2.8,,133622271.0,267692153,0.49916394448813,< $1
Mantle Bridged USDT (Mantle),USDT,1.0,0.0,0.2,0.8,3242997.0,266640799,0.012162418550208439,< $1
Kadena,KDA,0.8754,1.0,4.7,5.9,12335178.0,265359935,0.04648470387965689,< $1
Metars Genesis,MRS,3.15,0.1,0.0,0.3,60654.25,265331753,0.00022859778113326677,$1-$100
Chia,XCH,19.07,0.1,0.3,10.7,8928602.0,265055574,0.033685773384263935,$1-$100
Threshold Network,T,0.02628,1.0,1.1,5.9,13883974.0,264802342,0.05243146225647808,< $1
Clearpool,CPOOL,0.3622,4.5,10.1,1.8,5600622.0,264426540,0.02118025671704512,< $1
Qubic,QUBIC,0.052338,1.5,2.5,6.6,4450475.0,264210346,0.016844438786662804,< $1
Elixir deUSD,DEUSD,0.9993,0.0,0.1,0.2,6026479.0,263013425,0.022913199202664273,< $1
Magic Eden,ME,2.01,1.3,1.0,13.6,15101967.0,261684119,0.05771067444868521,$1-$100
Harmony,ONE,0.02113,0.8,1.1,14.4,8758669.0,260008228,0.03368612242532571,< $1
Sushi,SUSHI,1.34,0.8,0.2,10.3,38232463.0,258617588,0.1478339632492435,$1-$100
Aevo,AEVO,0.2861,0.6,0.6,9.8,62883840.0,258435339,0.24332523656913654,< $1
Tribe,TRIBE,0.5607,1.4,23.9,1.8,77590.54,255091931,0.00030416697108306414,< $1
yearn.finance,YFI,7439.71,0.5,2.0,8.2,17071838.0,250326638,0.06819824744340633,"$1,000-$10,000"
Wrapped AVAX,WAVAX,37.44,0.5,1.6,2.7,77387783.0,249376035,0.31032566140527496,$1-$100
Wrapped Beacon ETH,WBETH,3507.33,0.0,0.8,1.8,3255537.0,248802754,0.013084810950283935,"$1,000-$10,000"
Manta Network,MANTA,0.6586,0.1,0.8,10.6,47329172.0,248779578,0.19024540671903545,< $1
Dymension,DYM,1.1,0.4,0.8,9.1,19640194.0,247327932,0.07940952661990479,$1-$100
XYO Network,XYO,0.01766,7.5,22.6,1.4,14578421.0,246552242,0.05912913580400538,< $1
L2 Standard Bridged WETH (Blast),WETH,3312.71,0.1,0.8,1.5,1456236.0,246460275,0.005908603323598499,"$1,000-$10,000"
CoinEx,CET,0.09005,0.4,0.2,3.9,122867.0,246160750,0.0004991331883738573,< $1
Frax Share,FXS,2.77,0.2,1.5,12.8,15335557.0,242467684,0.06324783883364844,$1-$100
USDa,USDA,1.0,0.0,0.0,0.5,1369433.0,239969609,0.005706693467171503,< $1
PAAL AI,PAAL,0.2733,0.4,5.8,33.5,4293791.0,239539456,0.017925193083848365,< $1
Mask Network,MASK,2.39,0.5,0.2,12.9,24334965.0,238669908,0.10196075912510931,$1-$100
Goatseus Maximus,GOAT,0.2376,1.2,4.3,19.2,43260900.0,237772319,0.18194254142762514,< $1
Illuvium,ILV,32.54,0.0,0.2,12.0,9076272.0,237681372,0.03818671999251166,$1-$100
Terra,LUNA,0.3452,0.6,0.7,9.7,19784544.0,237445086,0.0833226087483655,< $1
peaq,PEAQ,0.3585,1.3,3.5,15.2,36141910.0,237232630,0.15234797169343864,< $1
Wrapped Ether (Mantle Bridge),WETH,3311.84,0.0,1.0,1.4,12819510.0,237025806,0.05408487040436433,"$1,000-$10,000"
Neiro,NEIRO,0.0005596,1.1,0.1,15.0,50484214.0,235521532,0.2143507371546819,< $1
Bazaars,BZR,20.52,0.2,1.1,1.7,718527.0,235333892,0.003053223630024357,$1-$100
Biconomy,BICO,0.2532,0.6,1.0,8.5,20082566.0,233906194,0.08585735014781182,< $1
Quorium,QGOLD,2769.66,0.1,0.1,2.8,155635.0,232651732,0.00066896127813912,"$1,000-$10,000"
Treehouse ETH,TETH,3928.75,0.2,0.5,1.0,2461107.0,232537773,0.010583686978029156,"$1,000-$10,000"
LCX,LCX,0.2451,0.8,7.2,5.3,4512854.0,230341911,0.01959197950736807,< $1
Nexus Mutual,NXM,71.32,0.4,0.1,3.4,0.0,224719627,0.0,$1-$100
aBTC,ABTC,103683.0,0.2,0.3,1.3,138897.0,224562259,0.0006185233467926594,"> $10,000"
GMX,GMX,22.59,0.0,1.0,6.6,11231176.0,224509634,0.050025363276838264,$1-$100
Metis,METIS,35.78,0.6,1.3,8.2,11171358.0,221810473,0.05036442981662097,$1-$100
NEM,XEM,0.02464,0.2,2.3,1.6,20633431.0,221739328,0.09305264513113344,< $1
Resolv wstUSR,WSTUSR,0.8649,,,,535.56,242068129,2.2124349959345532e-06,< $1
CorgiAI,CORGIAI,0.0006337,0.1,1.0,2.1,232027.0,217817420,0.0010652361964437922,< $1
Avail,AVAIL,0.1117,0.8,2.9,0.6,2395958.0,217816355,0.010999899433630684,< $1
Galxe,GAL,1.68,0.1,1.3,4.0,76782.51,215377143,0.00035650259322086,$1-$100
Loopring,LRC,0.1718,0.5,3.3,9.4,17603946.0,214185626,0.08219013725972442,< $1
Zeus Network,ZEUS,0.5584,0.8,7.7,18.6,8501168.0,213731160,0.0397750519858686,< $1
BTSE Token,BTSE,1.32,0.5,5.8,11.5,2073188.0,213655089,0.00970343374315788,$1-$100
Metaplex,MPLX,0.2817,0.5,0.6,14.8,2015783.0,213477061,0.00944262109735528,< $1
Decred,DCR,12.83,0.4,2.5,7.7,1795499.0,212750783,0.008439447200530397,$1-$100
Solana Name Service,FIDA,0.2146,1.1,1.0,16.9,19562289.0,212656170,0.09199022534826994,< $1
Sun Token,SUN,0.02169,0.6,1.1,2.0,37581259.0,212540247,0.1768194943332309,< $1
Lorenzo stBTC,STBTC,103220.0,0.3,0.7,0.5,195044.0,211594482,0.0009217820718027987,"> $10,000"
Humans.ai,HEART,0.03199,0.6,3.1,21.7,356994.0,208158262,0.0017150123976342577,< $1
Ontology,ONT,0.2258,0.6,2.5,5.5,24093660.0,205975794,0.1169732594889281,< $1
Amnis Aptos,AMAPT,8.16,0.2,0.1,12.3,298242.0,205609000,0.0014505298892558206,$1-$100
World Mobile Token,WMTX,0.3008,0.4,4.5,16.5,13181249.0,205124895,0.06425962582454947,< $1
GoMining Token,GOMINING,0.4947,0.5,0.8,4.4,12649161.0,204094728,0.06197691201509135,< $1
Gravity,G,0.02817,0.1,0.0,0.9,11785452.0,203770205,0.057836973761693965,< $1
Unicorn Fart Dust,UFD,0.2056,2.7,8.6,48.0,25541644.0,203270408,0.12565352847621578,< $1
STP,STPT,0.1045,0.1,19.4,48.1,261266109.0,202875746,1.2878134234932155,< $1
cETH,CETH,66.56,0.1,0.9,1.7,847.33,201373264,4.2077581858135845e-06,$1-$100
ChainGPT,CGPT,0.253,2.0,0.2,16.0,43309766.0,201256435,0.2151969252560794,< $1
StakeWise Staked ETH,OSETH,3428.35,0.0,0.9,2.1,29942.4,200815347,0.00014910414192596545,"$1,000-$10,000"
Band Protocol,BAND,1.28,0.1,6.1,6.2,17724733.0,199953138,0.0886444352776299,$1-$100
UMA,UMA,2.37,0.5,1.7,13.8,13650863.0,199929555,0.06827836434688209,$1-$100
AltLayer,ALT,0.07816,0.6,1.4,19.0,20020709.0,199589787,0.10030928586541354,< $1
Nosana,NOS,2.36,1.2,3.9,21.6,1876631.0,196996952,0.00952619307531215,$1-$100
Fluid,FLUID,4.98,0.0,1.1,4.0,958556.0,196238038,0.004884659517437695,$1-$100
Solar,SXP,0.3112,0.7,1.5,4.3,13517830.0,196168943,0.06890912390754943,< $1
Decentralized Social,DESO,18.69,1.5,0.8,80.7,457533.0,196104455,0.0023331086486535965,$1-$100
DigiByte,DGB,0.01114,0.5,3.5,4.9,10793429.0,194791912,0.055410047004415666,< $1
SingularityNET,AGIX,0.529,0.2,1.0,3.7,79872.93,194617526,0.0004104097490171568,< $1
Hivemapper,HONEY,0.06225,0.5,1.4,8.0,1071718.0,194501845,0.005510065984206988,< $1
Hive,HIVE,0.4177,0.4,5.6,4.0,12810332.0,194124760,0.06599020135298557,< $1
Act I The AI Prophecy,ACT,0.2044,2.3,6.9,10.6,100276087.0,193705548,0.517672766915277,< $1
Rocket Pool,RPL,9.12,0.2,1.1,9.8,12145748.0,192298648,0.06316086008051393,$1-$100
Flux,FLUX,0.5063,0.6,1.2,8.3,13701315.0,191715249,0.07146700677941377,< $1
Sonic SVM,SONIC,0.5299,1.3,1.5,22.4,36709615.0,190841460,0.19235660322447753,< $1
OUSG,OUSG,109.73,0.0,0.0,0.1,0.0,189222801,0.0,"$100-$1,000"
Spell,SPELL,0.001222,1.5,18.6,27.9,148189716.0,189226982,0.7831320588308067,< $1
Usual,USUAL,0.3368,1.4,1.5,20.9,50068527.0,188365139,0.26580569666874504,< $1
Delysium,AGI,0.1315,0.6,4.0,0.5,2976268.0,187829742,0.01584556294604291,< $1
Across Protocol,ACX,0.4221,0.3,0.5,3.4,16981106.0,187515323,0.09055849798472203,< $1
Casper Network,CSPR,0.01465,0.6,4.9,8.4,14063975.0,187440487,0.07503168192259338,< $1
Origin Ether,OETH,3310.22,0.0,0.8,1.4,256992.0,184055582,0.0013962738712265733,"$1,000-$10,000"
COTI,COTI,0.102,0.3,1.2,10.6,15809661.0,182969724,0.08640588538025012,< $1
GoldPro,GPRO,42.04,6.7,5.4,6.9,186118.0,182263703,0.0010211468160503685,$1-$100
Velo,VELO,0.02466,1.0,1.0,2.1,32406870.0,182259539,0.1778061668421097,< $1
Audius,AUDIO,0.1401,2.7,5.2,4.5,26853100.0,181042522,0.14832482282808676,< $1
Sologenic,SOLO,0.4532,0.9,2.7,14.9,1440603.0,180934417,0.00796201753036295,< $1
Hamster Kombat,HMSTR,0.002792,0.4,0.2,7.5,12112644.0,179737066,0.06739090756049172,< $1
ICON,ICX,0.1717,0.2,2.8,5.1,6454305.0,179358284,0.03598554165471387,< $1
CoW Protocol,COW,0.6056,1.0,2.1,23.2,11499738.0,178995489,0.06424596543882734,< $1
Bitkub Coin,KUB,2.01,1.1,0.8,2.1,456898.0,178823441,0.002555022973749845,$1-$100
Rollbit Coin,RLB,0.07873,0.1,2.9,9.0,462595.0,178545511,0.0025909080402475087,< $1
Moonbeam,GLMR,0.1887,0.2,1.2,7.2,13859794.0,178348039,0.07771206276061157,< $1
GHO,GHO,0.9986,0.1,0.1,0.2,3318574.0,178110335,0.018632124856763646,< $1
Kamino,KMNO,0.1309,0.1,12.6,8.8,16772844.0,176953521,0.09478672085875024,< $1
PHALA,PHA,0.2261,0.5,1.2,20.6,24989597.0,175601254,0.14230876164472037,< $1
Hey Anon,ANON,13.67,2.1,0.7,34.0,20297820.0,173114863,0.11725059101366704,$1-$100
Cheems Token,CHEEMS,0.068468,0.6,4.7,24.8,10519346.0,172885193,0.060845846989337024,< $1
Dogs,DOGS,0.0003314,0.6,1.2,18.5,52836460.0,171280801,0.3084785900785226,< $1
XPR Network,XPR,0.006232,0.1,17.2,243.7,157196002.0,170572006,0.9215814815474469,< $1
Zano,ZANO,11.71,1.2,7.7,19.6,746242.0,170552777,0.004375431541639454,$1-$100
TARS AI,TAI,0.2862,2.9,5.5,7.1,6609703.0,168835396,0.03914879910608318,< $1
RCGE,$RCGE,0.01484,,,,2.53,176256053,1.4354116961872508e-08,< $1
VVS Finance,VVS,0.053511,0.1,1.0,0.7,348994.0,167493592,0.0020836259813450057,< $1
ETHPlus,ETH+,3431.68,0.0,0.8,1.7,129548.0,167104088,0.0007752533259389801,"$1,000-$10,000"
Orca,ORCA,3.11,0.9,0.3,26.0,79997536.0,165865235,0.48230442021198716,$1-$100
Status,SNT,0.04163,0.2,0.7,5.1,5938533.0,164880927,0.036017100995556627,< $1
SPACE ID,ID,0.3805,0.7,0.1,10.6,10857142.0,163792820,0.06628582376199396,< $1
HarryPotterObamaSonic10Inu (ETH),BITCOIN,0.1636,1.5,4.8,11.4,6516626.0,163429310,0.03987427958913857,< $1
Nano,XNO,1.21,0.0,0.0,4.0,2069918.0,161166237,0.01284337239939405,$1-$100
Zentry,ZENT,0.02539,0.7,1.6,13.1,4754204.0,160178651,0.02968063453100251,< $1
Waves,WAVES,1.6,0.5,0.1,7.7,5411922.0,160179545,0.033786598657150634,$1-$100
Verge,XVG,0.009653,0.7,2.6,19.8,5530818.0,159513194,0.034673106727459796,< $1
Non-Playable Coin,NPC,0.01976,3.9,0.9,21.5,4275465.0,158271251,0.027013528818319633,< $1
SWFTCOIN,SWFTC,0.01771,2.6,38.2,143.6,80678072.0,158058781,0.5104308124456559,< $1
Blast,BLAST,0.006355,0.5,0.4,22.0,7566294.0,157621556,0.04800291401767408,< $1
Balancer,BAL,2.55,1.1,2.4,9.8,9559854.0,157333680,0.060761650016703354,$1-$100
Vanar Chain,VANRY,0.08064,0.4,1.5,19.8,11678188.0,155296557,0.07519927180355969,< $1
MMX,MMX,1.03,0.3,0.1,20.0,131359.0,156130728,0.0008413398290181546,$1-$100
ConstitutionDAO,PEOPLE,0.03073,0.2,1.2,18.4,34182738.0,155732079,0.21949708897163056,< $1
ZIGChain,ZIG,0.1101,1.3,0.9,8.4,4163555.0,155687107,0.026743094404085753,< $1
Big Time,BIGTIME,0.09868,0.6,0.4,12.9,44556535.0,155190378,0.28710887604127105,< $1
Marlin,POND,0.01919,1.6,2.0,6.5,15740362.0,155175117,0.10143612135958628,< $1
API3,API3,1.32,0.5,0.6,8.9,11437251.0,154745706,0.07390997330808004,$1-$100
Dogelon Mars,ELON,0.06281,2.5,9.5,35.3,16857556.0,154404743,0.10917770835575952,< $1
Liquity,LQTY,1.58,0.7,1.1,17.6,19467149.0,153609517,0.12673139907080105,$1-$100
Lisk,LSK,0.9181,0.7,2.0,4.2,23103616.0,152644767,0.15135544083211186,< $1
Ampleforth,AMPL,1.25,0.0,1.9,12.9,433546.0,151806401,0.002855913829351636,$1-$100
Goldfinch,GFI,1.64,1.4,16.4,19.2,1834173.0,151266259,0.012125460179457469,$1-$100
Chromia,CHR,0.1768,0.8,0.7,11.0,11894373.0,148214123,0.08025127942766966,< $1
BORA,BORA,0.1278,4.6,0.9,3.8,175036.0,147317810,0.0011881523354168786,< $1
Taiko,TAIKO,1.37,0.1,0.5,4.5,9170663.0,146640012,0.06253861326743482,$1-$100
Mines of Dalarnia,DAR,0.1066,1.1,8.6,33.8,286117.0,159261827,0.0017965196393232386,< $1
WAX,WAXP,0.04177,0.9,1.1,6.2,11481133.0,146375240,0.07843630521118189,< $1
PepeCoin,PEPECOIN,1.34,0.6,1.4,22.3,5271188.0,145729196,0.03617111838042392,$1-$100
Huobi,HT,0.9124,0.0,0.6,18.3,23515.25,145485947,0.00016163244962759187,< $1
Stratis,STRAX,0.07166,0.1,1.9,0.2,3093540.0,145376572,0.02127949474554951,< $1
IQ,IQ,0.00718,0.1,0.2,2.7,9624066.0,145110318,0.06632240996122687,< $1
Yield Guild Games,YGG,0.3517,0.9,1.2,16.3,27853959.0,144281002,0.1930535456081737,< $1
0x0.ai: AI Smart Contract,0X0,0.1617,0.6,6.3,18.5,1089887.0,144134844,0.007561578933682407,< $1
Zircuit,ZRC,0.06533,0.3,1.0,7.3,21697239.0,143387819,0.1513185649333295,< $1
OKT Chain,OKT,8.02,0.1,0.1,9.0,262590.0,143210625,0.0018335930033124288,$1-$100
Milady Cult Coin,CULT,0.003341,4.8,11.3,6.9,3893405.0,142858097,0.027253652972851795,< $1
Powerledger,POWR,0.2681,0.3,0.9,0.7,19359822.0,142046676,0.13629197489985614,< $1
Banana Gun,BANANA,40.62,0.6,1.1,11.8,36279495.0,140749446,0.25775941597667107,$1-$100
MVL,MVL,0.005197,9.5,11.8,17.9,16649426.0,140713791,0.11832120989477143,< $1
Mythos,MYTH,0.182,0.0,0.4,19.3,907157.0,140581220,0.0064529031687162765,< $1
Mister Miggles,MIGGLES,0.1456,3.9,82.1,160.4,22269568.0,140533720,0.15846423192953263,< $1
Wilder World,WILD,0.4316,1.4,3.4,13.6,913569.0,140400972,0.0065068566619325115,< $1
Cetus Protocol,CETUS,0.2175,0.3,1.4,24.5,13092726.0,139852148,0.09361834042048464,< $1
Apu Apustaja,APU,0.000411,2.0,8.9,18.7,7259770.0,139833966,0.051917071421688776,< $1
Crypto Trading Fund,CTF,1.16,0.4,5.2,19.3,28478.47,139404737,0.00020428624315685915,$1-$100
RealToken Ecosystem Governance,REG,1.9,0.8,0.6,1.8,85.75,136254873,6.293352899018884e-07,$1-$100
Supra,SUPRA,0.02092,0.1,1.0,19.8,18354703.0,135597707,0.13536145563287438,< $1
Xai,XAI,0.1837,0.8,0.2,12.5,81537218.0,135549908,0.6015291282971583,< $1
SSV Network,SSV,19.12,0.5,0.7,6.8,17408099.0,135431294,0.12853823134850945,$1-$100
IOST,IOST,0.006349,0.7,1.8,6.7,9940633.0,135404237,0.07341448997641041,< $1
ALEO,ALEO,0.4301,1.9,7.5,26.3,9112706.0,135200833,0.06740125632214115,< $1
Saga,SAGA,1.22,0.8,0.7,19.8,16927831.0,133958141,0.12636657147996702,$1-$100
Elixir Staked deUSD,SDEUSD,1.02,0.1,0.1,10.6,371451.0,133009426,0.0027926667392730495,$1-$100
iExec RLC,RLC,1.84,0.6,1.3,7.4,7635032.0,132975371,0.057416888124342966,$1-$100
Tellor Tributes,TRB,50.2,0.6,0.0,11.0,17829969.0,132895995,0.13416483318402483,$1-$100
Radix,XRD,0.01239,1.1,7.1,23.5,2085169.0,132190222,0.0157740033147081,< $1
JOE,JOE,0.3445,0.9,0.2,2.8,14433639.0,131826360,0.1094897788272391,< $1
Centrifuge,CFG,0.256,0.7,3.8,12.7,1175793.0,131688867,0.008928567970745774,< $1
Venus,XVS,7.94,0.3,2.4,15.9,8002333.0,131286805,0.06095306379037863,$1-$100
Ski Mask Dog,SKI,0.1241,3.0,10.3,23.1,5231882.0,131204120,0.03987589718981386,< $1
Moo Deng,MOODENG,0.1328,2.8,8.7,17.0,79615872.0,130482190,0.6101665828876722,< $1
STASIS EURO,EURS,1.05,0.4,1.2,11.8,26878.39,130164299,0.00020649586873279285,$1-$100
Smooth Love Potion,SLP,0.003157,0.8,0.0,8.3,10892104.0,130037089,0.08376151822346622,< $1
Cronos Bridged USDC (Cronos),USDC,1.0,0.2,0.2,1.1,769549.0,129440960,0.00594517376879776,< $1
PinLink,PIN,1.62,1.0,0.2,6.6,5025777.0,129394190,0.038840824305944495,$1-$100
Moonwell,WELL,0.04107,0.4,7.8,23.4,3382858.0,129260724,0.026170811173856647,< $1
NKYC Token,NKYC,32.15,0.1,0.6,1.4,255232.0,128593232,0.0019848011907811756,$1-$100
Kinesis Gold,KAU,88.83,0.1,0.2,1.5,54399.66,128363543,0.0004237936935100023,$1-$100
Kelp Gain,AGETH,3396.4,0.1,0.9,2.1,57471.92,128118847,0.00044858286931039894,"$1,000-$10,000"
L2 Standard Bridged WETH (Optimism),WETH,3319.32,0.2,0.7,1.8,32069199.0,127270592,0.25197650530296894,"$1,000-$10,000"
Ecoin,ECOIN,0.0002786,,,,13.69,128452591,1.0657628540945507e-07,< $1
Open Campus,EDU,0.4854,0.7,0.5,10.9,7179769.0,126256757,0.056866413890228465,< $1
Moby AI,MOBY,0.1261,5.2,1.6,26.0,20846020.0,126083533,0.1653349926353983,< $1
Adventure Gold,AGLD,1.63,0.6,1.9,5.1,23291430.0,125960243,0.1849109643270536,$1-$100
Ontology Gas,ONG,0.3114,0.8,1.7,5.7,3603678.0,125667978,0.028676183522265315,< $1
Degen (Base),DEGEN,0.007087,0.1,1.5,21.3,21442962.0,125280937,0.17115901679439066,< $1
Arcblock,ABT,1.27,0.9,4.1,10.0,1795754.0,125232055,0.014339411742464819,$1-$100
pippin,PIPPIN,0.1255,1.4,10.9,0.6,52757110.0,124545457,0.42359722522837584,< $1
Orbs,ORBS,0.02747,0.3,0.0,2.4,4533325.0,124442126,0.03642918315297828,< $1
Simon's Cat,CAT,1.836e-05,1.7,0.6,24.9,13177269.0,124047745,0.10622739655605992,< $1
Hypurr Fun,HFUN,124.37,0.0,6.8,23.2,2172659.0,123933811,0.01753080117902612,"$100-$1,000"
Function X,FX,0.154,1.5,3.2,7.6,629703.0,122618180,0.005135478278995823,< $1
Access Protocol,ACS,0.00302,1.0,1.5,0.3,2454356.0,122353260,0.020059588113957895,< $1
Ergo,ERG,1.53,0.2,1.6,10.1,205700.0,121291833,0.001695909732026228,$1-$100
AI Companions,AIC,0.1212,0.6,6.5,3.7,7790899.0,120995123,0.06439019033849819,< $1
OSOL,OSOL,0.1202,8.2,54.5,402.1,1861529.0,120913410,0.015395554554288064,< $1
CARV,CARV,0.6799,0.5,2.5,8.4,3080096.0,120896974,0.025477031377145964,< $1
NetMind Token,NMT,2.76,0.0,0.3,24.0,2700358.0,120715367,0.02236962921216153,$1-$100
BounceBit,BB,0.2949,0.2,1.9,9.7,14310460.0,120695757,0.11856638837767926,< $1
Kinesis Silver,KAG,31.45,0.1,3.1,3.0,15677.71,120555722,0.0001300453411908561,$1-$100
Purr,PURR,0.2005,0.3,2.2,26.3,5248955.0,119878449,0.04378564323934488,< $1
Coin98,C98,0.1329,0.2,1.9,8.7,10373252.0,119727532,0.08664048967450527,< $1
DevvE,DEVVE,1.37,1.0,0.6,9.0,800881.0,119593409,0.006696698477756412,$1-$100
dKargo,DKA,0.02547,0.0,4.9,3.7,102094.0,119464625,0.0008545960781277303,< $1
Zerebro,ZEREBRO,0.1193,1.9,1.1,33.0,28658362.0,119090901,0.24064275070015634,< $1
Ava AI,AVA,0.1182,1.9,3.2,44.6,70711023.0,118726657,0.5955783207136035,< $1
Arbitrum Bridged USDC (Arbitrum),USDC.E,0.9984,0.2,0.2,0.7,18379862.0,118660671,0.15489430360628922,< $1
Cartesi,CTSI,0.1388,0.3,2.3,6.0,12506732.0,118571160,0.1054787015662156,< $1
Arbitrum Bridged USDC (Arbitrum),USDC.E,0.9984,0.2,0.2,0.7,18379855.0,118480511,0.15512977488761845,< $1
SmarDex,SDEX,0.01328,0.9,2.7,22.3,6285258.0,118421669,0.05307523574929517,< $1
Civic,CVC,0.1476,0.7,0.8,6.7,13095231.0,118382212,0.11061823207020324,< $1
Pundi X,PUNDIX,0.4498,0.5,0.1,2.2,7200754.0,116199593,0.06196884011461211,< $1
Oraichain,ORAI,6.86,0.4,6.2,22.5,3115835.0,116179802,0.026819076520719153,$1-$100
Dent,DENT,0.001214,0.3,0.6,9.9,7652116.0,116099997,0.06590970023883808,< $1
Polyhedra Network,ZKJ,1.92,0.1,0.0,1.6,5958622.0,115837116,0.05143966118769739,$1-$100
ANDY ETH,ANDY,0.0001141,2.0,8.2,19.5,2391144.0,114105709,0.020955515906745735,< $1
Ocean Protocol,OCEAN,0.5241,0.1,1.1,4.4,503688.0,111698637,0.004509347772972377,< $1
GAMA Coin,GAMA,1.72,0.1,0.0,62.0,2823626.0,111695443,0.02527968844709269,$1-$100
Songbird,SGB,0.007192,3.4,3.4,6.1,1024452.0,111637611,0.009176584762280518,< $1
LIMITUS,LMT,0.1344,0.2,4.6,17.3,1763462.0,111590209,0.015803017270090425,< $1
Bitcoin Gold,BTG,6.33,1.7,7.8,44.2,7551103.0,110862174,0.06811252862495733,$1-$100
PONKE,PONKE,0.2013,0.4,1.7,18.8,8427856.0,110763869,0.07608849416410328,< $1
Renzo Restaked LST,PZETH,3931.94,0.0,0.7,0.2,997305.0,110744527,0.009005456314784747,"$1,000-$10,000"
Satoshi Airline,JET,1.06,0.5,1.6,2.1,1142620.0,110697012,0.01032204916244713,$1-$100
Artificial Liquid Intelligence,ALI,0.01348,0.7,1.9,4.3,1344221.0,110384379,0.012177637924655987,< $1
Stronghold,SHX,0.02047,1.1,9.2,29.1,3282278.0,110189430,0.02978759396432126,< $1
Iagon,IAG,0.2912,0.7,2.1,0.0,449143.0,109969201,0.004084261737975162,< $1
MiL.k Alliance,MLK,0.258,0.7,3.6,0.8,3957800.0,109580533,0.03611772904955664,< $1
Maple Finance,SYRUP,0.148,0.3,9.2,14.3,1806475.0,109023933,0.01656952698633611,< $1
Steem,STEEM,0.2261,0.7,0.1,2.1,31455103.0,108889379,0.2888720946787657,< $1
Steakhouse USDC Morpho Vault,STEAKUSDC,1.07,0.1,0.0,0.2,0.0,108880374,0.0,$1-$100
Pepe Unchained,PEPU,0.01351,0.3,11.8,26.2,4058588.0,108136125,0.037532212292608044,< $1
Swarms,SWARMS,0.1078,3.0,3.7,19.8,42854062.0,108003500,0.39678401162925275,< $1
